,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
1213,16,0,0,2,1.8039140040048876,22,0,3,1,1,0,0,E
1214,16,1,2,2,12.120300049588865,16,0,3,1,0,1,0,D
1215,15,1,0,1,1.7926354660923582,5,0,1,1,0,1,0,D
1216,16,0,3,2,19.18470870647644,14,0,3,0,0,0,0,D
1217,16,1,3,1,14.313253041446227,7,0,2,0,1,0,0,C
1218,15,0,1,3,15.763195762714128,6,1,1,0,0,0,0,B
1219,17,0,0,2,14.082087215432736,1,1,4,0,1,0,0,A
1220,15,0,0,1,11.794580721529314,29,0,3,0,1,0,0,E
1221,16,0,2,4,8.998255621710108,12,0,4,1,1,0,0,C
1222,15,1,0,2,17.167467595221247,29,0,1,0,1,0,0,E
1223,17,0,0,0,19.13671335086126,22,0,1,1,0,1,0,E
1224,15,0,1,2,9.980723458081629,28,0,2,0,1,0,0,E
1225,16,1,2,1,18.63070098310524,5,0,3,0,1,0,0,B
1226,17,0,2,3,11.66665819977035,28,0,1,0,0,0,0,E
1227,18,0,0,3,10.767683737928664,4,0,3,1,1,1,0,A
1228,16,1,1,4,9.089654659107133,19,0,2,0,1,0,0,E
1229,17,1,0,2,4.185755230602397,0,0,2,1,1,0,0,B
1230,17,1,0,2,0.0743932163611837,28,0,3,0,0,0,0,E
1231,18,1,2,2,4.830124537121225,17,0,3,1,0,0,0,E
1232,15,1,0,1,10.194463432071304,14,0,0,0,0,0,0,E
1233,15,1,0,2,7.599199045195051,22,0,4,0,1,1,0,E
1234,16,1,0,2,8.969704560052676,9,0,2,1,1,0,0,C
1235,18,0,2,0,19.61296439128099,2,1,0,1,0,0,0,A
1236,15,1,2,2,7.005447413386552,4,0,3,0,0,0,0,C
1237,18,1,1,3,9.043658787202158,23,0,4,1,1,0,0,E
1238,15,1,2,3,2.6703110270563912,28,0,3,0,0,0,0,E
1239,17,0,0,0,0.9591546487397528,12,0,3,1,0,1,0,D
1240,15,0,0,0,15.508190291849893,7,1,3,0,1,0,0,B
1241,18,1,0,1,11.413663501439572,21,1,4,0,0,1,0,E
1242,17,1,0,3,15.2140961208779,20,0,0,0,0,0,1,E
1243,17,1,0,1,2.9972559777310326,28,0,3,1,1,0,0,E
1244,17,0,3,2,11.43657542365382,1,0,3,1,0,0,0,B
1245,18,0,0,1,5.072849486827511,8,0,0,0,1,0,0,E
1246,16,1,0,2,4.561236338000398,16,0,2,1,0,0,1,E
1247,16,0,0,1,0.2305202810597051,26,0,2,0,0,0,0,E
1248,16,1,0,2,2.606814471381438,17,0,3,1,0,0,1,E
1249,18,0,3,1,6.185362229993907,12,0,0,0,0,0,0,E
1250,17,0,0,2,2.337575211818781,0,1,3,0,0,0,0,B
1251,16,1,0,1,19.71716880821875,11,0,1,0,0,0,0,D
1252,18,1,2,2,6.172652970479014,19,0,2,0,0,1,0,E
1253,16,1,0,3,2.6064789340465637,19,0,3,0,0,0,1,E
1254,15,1,0,1,3.981646256559155,20,0,2,1,0,0,0,E
1255,16,0,0,3,11.75406456682953,4,1,2,0,0,0,0,B
1256,16,0,1,2,1.2808704772957702,7,0,0,1,0,0,0,E
1257,17,0,3,1,17.248682602823138,26,1,3,1,0,0,0,E
1258,18,1,2,2,19.229993584742942,14,0,4,0,0,0,0,D
1259,17,0,0,1,4.934948413347618,26,1,4,0,0,0,0,E
1260,17,1,2,2,9.001905371817188,2,1,3,1,1,0,0,A
1261,17,0,0,2,0.4426890205899414,5,0,1,1,0,0,0,D
1262,17,1,0,1,12.81420449454443,27,0,1,1,0,1,0,E
1263,17,1,0,2,8.278521161051778,12,1,1,1,1,1,0,C
1264,16,0,0,3,5.401169322031114,11,0,2,0,0,1,0,D
1265,17,1,1,3,4.1367422123321695,18,0,1,1,0,0,0,E
1266,17,1,1,2,13.080461553175208,28,0,1,0,0,1,0,E
1267,18,0,3,4,8.32434062064629,17,0,3,0,0,0,0,E
1268,15,1,1,2,3.5931857805982403,23,0,2,1,0,0,1,E
1269,16,1,1,1,13.78218162973648,0,0,3,1,0,0,0,A
1270,16,1,0,3,11.301445660733872,24,0,4,1,1,0,0,E
1271,16,0,0,2,17.173441098589922,26,0,3,0,0,1,0,E
1272,17,0,1,2,2.349517977529858,6,1,3,1,0,0,0,C
1273,17,1,0,2,15.713332038889122,11,0,3,1,0,0,0,D
1274,17,0,2,3,13.47033573634518,9,1,2,1,0,0,0,C
1275,18,1,0,3,2.3002187365619564,28,1,0,0,0,0,0,E
1276,15,1,0,2,13.896414597434417,11,1,0,1,1,0,0,D
1277,17,1,0,1,8.830945777596607,10,1,1,0,1,1,0,C
1278,15,1,0,2,18.899695711116863,3,1,3,1,1,0,0,A
1279,18,1,0,2,2.8322270123579862,18,1,4,1,0,0,0,E
1280,16,0,2,1,12.85666781631476,5,0,4,1,1,0,0,B
1281,17,1,0,2,7.6396009092589185,24,0,0,0,0,0,1,E
1282,15,0,1,2,19.136293411817554,8,1,4,0,0,0,0,C
1283,15,0,0,1,6.59949790580553,19,0,2,0,0,0,0,E
1284,17,1,0,1,19.243718189836,9,1,3,0,1,0,0,C
1285,16,1,0,1,18.02971702201498,4,1,1,1,0,0,0,B
1286,16,0,2,3,5.407664706213127,26,0,0,0,0,0,0,E
1287,16,0,0,1,16.070835536528556,12,1,2,0,1,0,1,C
1288,18,0,2,1,19.91208403607012,8,0,3,1,0,1,1,B
1289,15,1,0,2,5.053260043425647,1,0,1,0,0,1,0,B
1290,15,0,2,1,8.735543386466393,17,0,1,1,0,0,1,E
1291,15,1,0,0,10.403614731335193,20,0,4,0,0,0,0,E
1292,18,1,1,1,5.898622716077286,0,0,4,0,0,0,0,A
1293,15,1,1,2,0.3052967929205952,23,0,0,1,0,0,0,E
1294,18,0,3,2,4.402584883950533,20,0,3,0,0,0,0,E
1295,16,1,0,1,5.638737686835169,11,1,2,0,1,0,0,D
1296,17,1,0,2,8.871994026363744,9,0,2,0,1,0,1,D
1297,15,1,0,4,3.4220495682680374,1,0,2,0,1,0,0,B
1298,15,1,2,1,17.465087133833453,27,0,2,1,0,0,0,E
1299,16,1,1,1,14.098222654626722,8,1,2,1,0,0,0,C
1300,17,0,2,1,1.7040095511932396,1,1,2,0,0,0,0,C
1301,18,1,0,2,13.001849022798629,22,0,2,1,1,0,1,E
1302,17,1,0,2,13.073129528112409,23,0,3,1,1,1,0,E
1303,16,0,0,1,19.124423472872557,29,1,3,1,1,0,0,E
1304,16,1,3,2,0.0604174271232249,21,0,2,0,0,0,1,E
1305,17,0,1,0,4.958648996116144,13,0,1,1,0,0,0,E
1306,18,1,3,2,18.55582958750631,10,0,3,0,1,0,0,C
1307,18,0,0,2,18.64267830796566,22,0,3,1,0,0,0,E
1308,15,0,1,1,14.411728387412747,10,1,3,1,0,0,0,C
1309,18,1,1,2,15.3152664209508,16,0,2,0,1,0,0,E
1310,17,1,0,1,1.8296591585929425,3,0,1,0,0,0,0,C
1311,16,1,2,2,10.277516695564673,12,0,3,0,0,0,0,D
1312,15,0,3,0,4.631659825779988,6,1,2,0,0,1,0,C
1313,15,0,2,3,3.624360872272345,15,1,4,0,0,1,0,D
1314,16,0,2,1,16.20606598246665,0,1,3,1,0,0,0,B
1315,18,1,0,3,2.7007627336109485,12,0,1,0,0,0,0,E
1316,16,0,0,1,9.373032739927703,0,0,2,0,1,1,1,B
1317,18,0,3,2,18.77156479172066,10,1,3,0,0,0,0,C
1318,16,1,0,1,3.716641111306851,5,0,2,0,0,0,0,D
1319,17,0,2,3,19.55986847476469,19,1,2,0,0,0,0,E
1320,18,0,2,1,19.88575971522118,2,0,3,1,0,0,0,A
1321,17,1,1,1,11.112343093648056,11,0,3,0,0,0,0,D
1322,15,0,3,2,3.4028548035431583,4,0,1,1,1,1,1,C
1323,16,1,0,0,6.322097758817913,8,1,2,0,0,0,0,D
1324,15,1,0,1,8.489856653530703,25,1,4,1,0,0,0,E
1325,15,1,0,3,6.186484487164458,25,0,4,0,1,0,0,E
1326,15,1,0,4,5.612711597530316,11,0,3,1,0,0,0,D
1327,15,1,0,1,19.44459418432715,29,1,4,1,0,1,0,E
1328,16,0,0,3,3.067296548314913,29,0,2,1,0,0,0,E
1329,15,0,2,2,14.666558174337244,27,1,2,1,0,0,0,E
1330,16,1,3,1,0.0082057887834974,26,0,2,1,0,0,0,E
1331,16,1,0,2,11.923653388047535,9,0,1,1,0,0,0,C
1332,17,0,0,2,18.31886007908105,18,0,2,1,0,0,0,E
1333,18,1,3,4,5.75868188186438,4,0,2,1,1,0,1,B
1334,18,1,0,1,3.710519505154384,25,0,3,1,0,0,0,E
1335,16,1,0,2,13.03359589756854,4,0,3,0,0,0,1,B
1336,17,0,0,0,14.252028145967865,8,0,3,0,0,0,0,C
1337,16,0,1,1,13.760610379039626,26,0,2,1,0,0,0,E
1338,16,1,0,0,6.386337600427481,27,0,1,0,0,0,0,E
1339,16,1,3,4,5.044048043186617,25,1,2,1,0,0,0,E
1340,17,0,0,3,19.11837599924088,26,0,3,0,1,1,0,E
1341,18,0,1,2,18.46599016539859,19,0,1,0,1,1,0,E
1342,17,1,0,2,9.146332197856406,16,0,2,1,0,0,1,E
1343,15,1,0,1,16.923877323087467,9,0,2,0,1,0,0,C
1344,17,0,1,1,9.04646955268592,20,1,3,0,0,0,0,E
1345,17,0,2,1,8.487780361450207,0,0,3,0,0,0,0,B
1346,17,0,2,1,3.135258951985893,21,1,3,0,1,0,1,E
1347,17,1,1,2,8.528121129839457,27,0,2,1,1,0,0,E
1348,18,0,3,2,10.74833877199614,15,0,2,0,0,1,1,E
1349,15,1,2,0,0.4500865485737293,25,0,1,1,0,0,0,E
1350,18,0,2,0,8.882260103508129,25,1,1,0,0,0,0,E
1351,18,0,0,1,15.627124367904006,14,1,1,1,0,0,1,E
1352,17,0,0,2,13.600921127485396,22,0,1,0,1,0,0,E
1353,16,0,0,3,12.7031397772787,16,1,1,0,0,0,1,E
1354,16,1,1,2,18.19110856874405,25,0,1,0,0,1,0,E
1355,18,1,0,3,0.3606401965046002,19,1,1,0,0,0,0,E
1356,18,0,0,2,11.140951723844683,24,0,3,0,0,0,1,E
1357,17,1,2,1,15.746976968194142,12,0,4,1,1,0,0,B
1358,18,0,2,1,10.826707654025345,0,0,3,0,1,1,0,A
1359,17,0,3,3,6.477911051607583,24,1,0,0,0,0,0,E
1360,16,0,0,2,2.725011301839557,7,1,2,0,0,0,0,C
1361,16,0,1,1,17.751261436323826,4,1,3,1,0,0,0,B
1362,15,1,0,2,9.41524784775206,5,1,1,0,0,0,0,B
1363,16,0,0,2,17.562303939714027,22,0,3,0,0,0,0,E
1364,18,0,0,2,11.717042448663369,19,1,2,0,0,0,0,E
1365,16,1,0,3,13.483842332300016,29,1,4,1,0,0,0,E
1366,17,0,0,2,16.085223087569002,13,0,3,1,0,1,0,C
1367,16,0,2,2,13.183110892002688,21,0,3,0,1,0,0,E
1368,15,0,0,0,7.961096813578754,22,0,3,0,0,0,1,E
1369,16,1,2,0,10.27266767857302,10,1,1,0,1,0,1,C
1370,17,0,1,1,16.060910493517596,5,1,1,1,0,0,0,C
1371,17,1,0,0,7.473005927459684,10,1,2,0,1,0,0,D
1372,18,0,0,2,7.762429135369942,12,1,1,1,0,0,0,E
1373,16,0,0,2,1.913802321160023,11,1,1,0,1,0,0,D
1374,17,1,1,1,18.291688704434957,21,1,2,0,0,0,0,E
1375,15,0,0,3,1.8207262989088344,1,1,3,0,1,1,0,A
1376,18,0,0,1,12.964183548971118,20,0,0,1,1,0,0,E
1377,15,1,0,1,8.263889576055954,2,0,1,1,0,0,0,C
1378,16,1,1,1,8.112387805108847,22,0,2,1,0,0,0,E
1379,16,1,3,1,13.59103673145368,3,1,2,0,1,0,1,B
1380,16,1,0,1,1.3418746525975744,16,0,1,0,1,0,0,E
1381,18,1,2,2,11.874115659028693,27,0,4,0,1,0,0,E
1382,17,0,1,2,15.440635719447096,27,0,2,0,1,0,0,E
1383,18,1,3,4,16.564255157731886,21,0,2,0,1,1,0,E
1384,15,0,2,0,3.410607787875506,5,0,0,0,0,0,0,C
1385,18,0,1,1,17.948381001563472,6,0,2,0,0,1,1,C
1386,15,0,1,0,13.122921836948844,14,0,3,0,0,0,0,D
1387,18,1,2,2,17.637096016413658,10,0,1,1,0,1,0,C
1388,17,1,0,0,9.705614342203964,23,0,2,0,0,0,0,E
1389,15,0,0,3,10.84066690194404,2,0,0,1,0,0,0,C
1390,16,1,0,2,18.38076554057342,29,0,4,0,0,0,0,E
1391,16,1,2,2,17.998190867093435,5,0,0,1,0,0,0,B
1392,18,1,2,2,8.96321746738004,25,0,3,0,0,0,1,E
1393,16,1,0,1,5.488252632713635,1,0,2,0,0,0,0,C
1394,15,0,1,1,7.863408691285283,28,1,2,1,0,0,0,E
1395,16,0,0,1,7.755286570594995,13,0,3,0,0,0,1,E
1396,17,1,0,2,5.73733749965588,8,0,1,1,1,0,0,C
1397,17,0,3,1,5.371592086659332,17,0,2,1,0,0,0,E
1398,18,1,0,1,17.22125872959439,18,0,2,0,1,0,0,E
1399,15,1,0,4,1.3972384136932336,11,0,0,1,0,1,0,D
1400,17,0,1,0,13.552223641991883,12,0,3,1,0,0,0,C
1401,17,0,2,3,3.456401029129046,25,0,0,0,0,0,0,E
1402,15,0,0,2,6.890117867881265,11,0,3,1,0,0,0,E
1403,16,1,1,1,1.2308606826967372,11,0,2,1,0,1,0,D
1404,16,0,1,1,5.399472737109241,17,1,1,0,0,1,0,E
1405,18,1,0,1,15.36842142234484,8,0,3,0,1,0,0,C
1406,16,0,0,2,17.700306490945174,16,1,2,0,1,1,0,D
1407,15,0,1,2,4.430543038047341,20,0,2,1,1,0,0,E
1408,17,1,0,2,9.270956785178438,15,0,2,1,1,0,1,E
1409,16,1,3,3,9.406480958744128,16,0,1,1,0,0,1,E
1410,18,1,2,2,17.471506115194686,20,1,3,0,0,0,0,D
1411,16,1,3,1,15.255981057516108,23,0,2,0,0,0,1,E
1412,15,1,0,1,10.261544367360996,7,0,1,1,0,0,1,D
1413,18,1,3,3,13.414944009435468,10,0,3,0,1,0,0,C
1414,16,1,0,1,16.947101078187337,23,0,0,1,1,0,0,E
1415,18,1,0,0,0.1907790805108988,1,1,1,1,1,0,0,B
1416,15,0,0,2,8.057800621000972,7,0,2,0,1,0,0,C
1417,17,1,0,2,18.144863345541573,11,0,3,0,0,0,0,D
1418,15,1,1,3,14.806260616879028,20,0,4,0,0,0,0,E
1419,15,0,0,2,10.856827486681492,0,0,3,1,0,1,0,A
1420,15,1,0,0,10.592890540702667,22,0,2,1,1,0,0,E
1421,15,0,1,3,6.955401952088756,12,0,3,1,1,0,0,C
1422,17,0,0,1,10.41041067283029,21,0,2,0,0,0,1,E
1423,17,1,1,1,13.107663989269064,20,1,1,0,0,0,0,E
1424,18,0,0,2,8.36726076857586,16,0,4,1,0,1,0,E
1425,16,1,2,0,14.28306292784348,13,1,1,0,0,0,0,E
1426,17,0,2,2,17.224644545207717,13,0,2,1,1,0,0,C
1427,17,0,0,1,3.093696963697224,15,0,3,0,0,0,0,E
1428,16,0,0,2,9.030940456348487,16,0,3,0,0,1,0,E
1429,17,1,0,1,8.160401825701623,5,1,0,0,0,0,0,C
1430,15,1,2,2,13.74929608099456,25,0,0,0,1,0,1,E
1431,15,0,0,3,4.997349305158587,27,0,2,1,0,0,0,E
1432,16,0,0,1,12.805018299045525,6,0,2,0,0,0,1,C
1433,18,1,0,1,17.54978483462976,25,1,2,1,0,0,0,E
1434,18,1,0,1,8.362631995872453,25,0,2,0,0,0,0,E
1435,16,0,0,1,18.2203139995844,0,0,4,0,0,0,0,A
1436,16,0,2,2,19.86327477866957,24,0,1,0,1,1,0,E
1437,15,1,0,2,2.121840998959041,14,1,2,0,1,0,0,E
1438,18,1,0,1,4.661063759697173,19,1,2,0,0,0,0,E
1439,17,1,2,1,19.007595029641863,20,0,1,1,0,0,0,E
1440,15,1,2,1,19.166553729627736,17,0,1,0,1,0,0,E
1441,16,1,0,2,1.95414550773517,29,1,4,0,0,0,0,E
1442,18,0,0,1,0.2999700075427336,27,1,3,0,0,0,0,E
1443,17,1,0,4,3.222000465128445,25,0,1,0,0,0,1,E
1444,17,0,3,2,19.92025566764497,12,1,3,0,0,0,0,C
1445,15,1,0,1,3.5999923322137373,23,0,1,1,0,0,0,E
1446,18,0,3,2,10.050952134440465,29,0,3,0,1,1,0,E
1447,18,1,1,3,16.96835452861022,1,1,0,0,1,0,0,B
1448,16,1,1,2,0.4080322137641268,18,0,3,1,0,0,0,E
1449,18,0,0,1,12.08977964516919,14,1,0,0,1,0,1,D
1450,18,0,0,1,5.540508977392486,11,0,2,0,0,1,0,E
1451,15,1,0,3,17.246698328794633,14,0,3,0,0,1,0,E
1452,18,1,0,2,5.669222985281584,24,1,1,0,0,1,0,E
1453,17,1,1,2,13.735114405638178,17,0,2,0,0,0,0,E
1454,15,1,3,3,13.48439264894794,13,0,0,1,1,0,0,D
1455,15,1,1,3,4.429870977192801,5,1,3,1,1,0,1,B
1456,16,0,2,3,0.6959839973670023,11,0,2,1,1,0,0,E
1457,18,0,0,0,8.184991475707946,19,0,2,0,0,0,1,E
1458,16,1,0,2,5.783863039317394,22,1,4,1,0,0,0,E
1459,17,0,0,2,16.179554992274173,29,0,2,0,0,0,0,E
1460,15,0,1,2,16.007283769106905,29,1,0,0,1,1,0,E
1461,15,0,3,2,9.14047904385251,5,1,3,0,0,0,0,C
1462,15,1,1,1,12.13024450646438,25,0,3,0,0,1,0,E
1463,17,0,0,2,12.085190319738505,29,0,4,1,0,0,1,E
1464,17,1,0,2,16.543162968552465,8,1,1,1,0,0,0,C
1465,16,0,1,0,8.50004828246395,29,0,2,1,1,0,0,E
1466,16,1,0,2,5.5089335958101815,24,0,3,1,1,0,0,E
1467,16,0,2,1,5.30069836281095,25,0,3,1,1,0,1,E
1468,18,1,2,1,10.723845585644083,3,0,3,0,1,0,1,B
1469,15,1,1,0,8.98296405464425,16,0,1,0,0,0,0,E
1470,15,0,0,2,8.802415419698724,1,1,1,1,0,1,0,B
1471,16,1,0,2,1.8227467817941445,15,1,1,0,0,0,0,E
1472,15,1,0,2,14.372074813803913,23,0,4,1,1,0,0,D
1473,16,1,0,2,4.274733759638214,13,0,1,0,0,0,0,E
1474,18,1,0,3,3.9390726041744273,25,0,2,0,0,1,0,E
1475,18,1,1,1,8.255166405547868,7,0,2,0,0,0,1,D
1476,17,1,1,1,4.555566832356028,13,1,2,1,0,1,0,D
1477,18,1,0,3,11.677165346160308,1,1,2,0,0,0,0,B
1478,16,1,0,1,7.42926678668943,15,1,3,1,0,0,0,D
1479,18,0,0,4,8.978234451855801,3,0,2,0,1,0,0,C
1480,17,0,0,3,10.743386432080577,0,0,1,1,0,0,1,B
1481,15,1,2,2,4.070710449636097,22,0,2,0,0,0,0,E
1482,16,1,0,4,3.115032457310596,19,0,3,0,1,0,0,E
1483,15,0,0,0,17.608438057472096,26,0,4,0,0,0,0,E
1484,17,0,0,1,8.674474056628421,13,1,3,0,0,1,0,D
1485,17,0,2,2,8.241872192650783,7,1,3,0,0,0,0,C
1486,17,1,1,1,0.7122430054568296,24,1,2,1,0,0,0,E
1487,15,0,0,3,9.959526051747863,27,1,3,0,0,0,1,E
1488,15,1,1,0,11.083394432220002,24,0,4,0,0,0,0,E
1489,15,1,2,2,11.17681741909333,2,0,2,0,1,0,0,B
1490,15,0,3,2,14.140623386457689,4,0,0,0,0,0,0,C
1491,17,1,0,2,3.549636699820236,5,0,4,0,0,0,0,C
1492,17,1,2,1,5.044462684612377,21,0,3,0,0,0,0,E
1493,16,1,3,1,16.214609304608253,25,1,2,0,1,0,0,E
1494,16,1,3,3,18.94341233686788,7,0,4,0,1,1,0,B
1495,15,0,1,1,2.7186549473464128,5,0,2,0,0,1,0,D
1496,18,0,1,3,9.952991090104364,5,0,2,1,0,0,0,C
1497,18,1,0,2,4.2835250547917365,3,0,3,0,1,1,0,B
1498,17,1,2,2,1.2014633670996488,6,0,1,0,0,0,0,D
1499,17,0,1,2,6.510066762522708,29,0,3,0,0,0,1,E
1500,17,1,1,1,2.873752503684255,29,0,1,0,0,0,0,E
1501,16,0,0,2,14.198661468684923,23,1,1,0,0,0,0,E
1502,16,1,2,3,10.674508273428888,18,0,2,1,0,1,0,E
1503,17,1,2,2,2.8766894198062176,6,0,2,0,0,0,0,D
1504,17,0,0,4,0.1848317681102873,2,0,1,1,0,0,0,C
1505,17,0,2,2,16.163140980484254,7,1,4,0,0,0,0,B
1506,18,0,1,1,3.5238881232849506,0,0,2,1,0,0,0,C
1507,16,0,2,1,12.12433284441532,0,1,1,1,0,1,0,A
1508,18,1,0,4,6.738438261534911,13,1,2,0,1,0,0,D
1509,18,0,0,1,11.709718766300712,5,1,3,0,0,0,0,C
1510,17,1,3,3,6.31307253964648,9,0,2,0,0,0,1,D
1511,17,0,0,3,1.7387912138450834,24,0,1,1,0,0,0,E
1512,15,0,2,1,4.459000171155072,27,0,1,0,0,0,0,E
1513,15,1,0,0,3.761171329581512,13,0,2,0,0,0,0,E
1514,18,0,1,2,8.560387048792876,3,0,2,0,0,0,1,C
1515,16,0,0,1,13.165675668523146,5,1,3,0,0,1,0,B
1516,17,0,1,2,5.276121498927151,15,1,4,1,0,0,0,D
1517,17,0,0,2,0.241398706012359,27,0,1,1,1,1,0,E
1518,18,1,0,2,10.378747285295136,20,0,3,0,1,1,1,E
1519,15,1,0,2,12.11518978717944,27,1,4,0,1,1,0,E
1520,16,0,0,1,19.257409880036192,0,0,4,0,0,0,0,A
1521,15,0,3,2,11.789416061864936,5,0,4,1,0,1,0,B
1522,15,0,3,1,9.423451187562836,8,0,3,1,1,0,0,C
1523,15,1,0,1,11.468032517954075,14,1,2,0,0,0,1,D
1524,15,1,2,2,18.55801259724054,11,0,2,0,1,0,1,D
1525,17,1,0,3,16.567562912032926,2,1,2,1,0,0,0,B
1526,17,1,1,1,6.45957466727616,10,0,3,0,0,1,0,D
1527,15,0,2,2,4.745087273142746,14,0,2,0,0,0,0,D
1528,16,0,3,2,5.252672247321472,2,0,1,0,0,0,0,C
1529,18,0,0,1,10.08842079430426,13,0,1,0,0,0,0,E
1530,16,1,2,1,14.880989024571557,1,0,3,0,0,1,0,B
1531,16,0,0,3,10.06438414365924,28,0,3,1,0,0,0,E
1532,16,1,3,2,1.3559279165622518,3,1,2,0,0,1,1,C
1533,15,1,0,2,14.471614008799618,25,0,1,0,0,0,0,E
1534,17,0,1,2,16.119402573419077,18,1,3,0,0,0,0,E
1535,16,0,1,0,5.789957302394393,11,1,0,1,0,0,0,E
1536,15,0,1,2,13.282514785667008,1,1,2,0,0,0,0,B
1537,16,1,0,2,8.531838021087868,16,1,2,0,0,0,1,E
1538,16,1,3,2,17.782387114548857,2,0,4,0,0,0,0,B
1539,15,0,0,1,16.904511163214796,9,0,2,1,1,0,0,C
1540,17,0,1,0,10.508639966192844,15,1,2,0,0,0,1,D
1541,17,1,0,1,13.83011091627189,21,1,3,0,1,0,0,E
1542,18,0,0,4,17.66699402044208,8,1,2,0,1,0,1,C
1543,15,1,1,2,9.91434020156551,10,0,1,0,0,0,0,D
1544,18,1,0,2,6.265014809776439,20,0,2,1,0,0,0,E
1545,18,0,0,0,15.073322758191626,14,0,4,1,0,0,0,C
1546,18,0,0,0,4.401325095693835,2,1,2,0,0,1,1,B
1547,17,0,0,2,7.770622960120841,15,0,3,0,1,0,0,D
1548,15,0,2,2,17.314544742135872,29,0,4,0,1,0,0,E
1549,18,1,2,2,14.4884468053863,20,0,3,0,0,0,1,E
1550,15,1,0,1,8.076220104949986,20,0,3,1,0,0,0,E
1551,15,1,0,2,4.294890048167148,20,0,3,0,1,0,0,E
1552,17,0,0,1,7.119367816644731,27,1,4,0,1,0,0,E
1553,18,1,0,1,5.68208298454866,11,1,4,1,0,0,0,D
1554,18,0,1,2,3.5217857588770785,22,0,4,0,0,0,0,E
1555,15,0,1,1,14.866658271313131,4,0,3,0,0,0,1,C
1556,16,0,0,1,5.041397737003431,6,1,2,1,0,0,1,C
1557,17,0,0,2,9.083349403355276,8,0,1,1,1,0,0,B
1558,17,0,0,2,7.717188936722181,20,1,2,1,1,0,0,E
1559,17,0,2,3,19.641547572712614,17,0,4,1,1,1,0,D
1560,17,1,3,2,7.82184488296441,20,0,3,0,0,0,0,E
1561,18,0,0,0,1.599649655935096,7,0,2,0,1,0,0,D
1562,18,1,0,1,1.7965150514416806,11,1,2,0,0,0,1,E
1563,16,1,2,4,11.815074427061296,19,0,2,1,0,1,0,E
1564,17,0,3,2,11.987271034765312,1,0,2,0,0,0,0,C
1565,17,0,0,2,8.3751798096531,9,0,3,0,0,0,0,C
1566,15,0,0,0,8.636873846240594,18,0,2,1,0,0,0,E
1567,18,1,0,2,1.0786516568174245,8,0,1,0,0,0,0,E
1568,17,0,1,0,10.330930207785244,24,0,2,0,0,0,0,E
1569,16,1,0,2,10.094789507607034,23,0,1,0,1,0,0,E
1570,16,0,0,3,2.9909863711388907,7,0,4,0,0,0,0,D
1571,18,0,1,4,2.076787722218552,23,0,2,0,0,0,0,E
1572,16,1,0,2,2.47144981198981,23,0,4,0,0,0,0,E
1573,16,1,2,2,2.0205649298251704,23,0,1,0,1,0,0,E
1574,18,0,0,3,12.194163910735195,0,0,1,0,0,0,0,C
1575,17,1,0,2,3.929653048058373,5,0,3,0,0,0,0,D
1576,17,1,1,0,5.0286030437492695,11,0,3,0,1,0,1,D
1577,16,1,0,2,3.4714428830287947,24,0,2,0,0,1,0,E
1578,16,1,3,1,19.15670608897006,23,0,1,0,0,1,0,E
1579,17,1,1,2,17.09234926303671,18,0,0,0,1,0,0,E
1580,18,0,0,2,4.609896747030417,26,0,3,1,0,0,0,E
1581,16,0,2,2,6.55132587844252,16,0,1,1,1,0,0,E
1582,15,1,0,1,4.197856846099944,1,1,2,0,0,0,0,C
1583,18,0,3,1,9.837519189216476,10,1,3,0,0,0,1,D
1584,16,0,0,2,0.3922106494850719,17,0,0,0,0,0,0,E
1585,16,1,1,3,13.427360177935912,22,0,1,1,1,0,0,E
1586,15,0,0,2,10.463162996352832,27,1,0,1,0,0,0,E
1587,15,1,0,1,17.972778566022065,21,1,4,0,0,1,0,E
1588,17,1,2,3,3.287853686568283,10,0,2,1,0,1,0,D
1589,18,0,2,3,16.082184921222634,17,0,4,1,0,0,0,E
1590,18,1,0,1,15.839220289334314,7,0,1,0,1,0,0,B
1591,17,1,0,0,2.5436237843377385,14,0,3,0,1,0,0,D
1592,18,1,2,2,7.971184482882552,8,0,1,0,0,1,0,D
1593,18,1,3,3,3.403052822890338,14,0,2,0,0,0,0,E
1594,18,1,0,4,5.0944100091509785,6,1,3,0,0,0,0,C
1595,18,0,0,3,5.264923496610887,19,0,3,1,0,0,0,E
1596,18,0,0,2,11.124727880515454,12,0,3,0,1,0,0,D
1597,15,1,2,2,8.22821863520931,12,0,3,0,0,0,1,D
1598,18,1,0,0,18.954656080126107,0,0,1,1,0,1,0,B
1599,15,0,0,1,2.527402838940102,19,0,2,0,0,0,0,E
1600,18,1,2,2,19.47384269700397,3,0,2,0,0,0,0,B
1601,17,0,0,2,4.612772804285279,23,0,3,0,0,1,0,E
1602,16,1,0,2,15.457478727637062,3,0,1,0,1,1,0,B
1603,15,1,0,2,6.779398523456428,3,1,4,0,0,0,0,A
1604,18,1,0,1,2.861627908346278,12,0,2,1,0,0,1,D
1605,17,1,0,2,17.1577837049248,1,0,3,0,0,1,1,B
1606,16,1,1,0,6.177217984729264,27,0,1,0,1,0,0,E
1607,15,1,0,2,13.177108084536844,25,0,2,0,0,0,0,E
1608,16,1,1,2,11.328873701732531,22,0,3,1,0,0,0,E
